card,L1_대분류,L2_중분류,process_uid,process_id,process_name,step_no,row_id,기능,시스템,담당자,상태,근거,cross,귀속
t64,배송,추적,t64-P11,P11,배송추적 · 배송지변경,C7,STD-SHP-014,고객 배송 조회(택배사 추적),,김동학,부분,canon+ledger,t63,cross
t64,배송,추적,t64-P11,P11,배송추적 · 배송지변경,C7,STD-SHP-015,배송지 변경/추가,,김동학,부분,canon+ledger,t63,cross
t64,배송,알림,t64-P17,P17,생산 · 파일알림발송,D1,STD-SHP-016,배송 상태 변경 알림 발송,,최숙진,미착수,canon+ledger,t63,cross
t64,시스템·플랫폼,품질,t64-P06,P06,MES주문접수전송,E4,STD-SYS-016,주문/결제 실패 모니터링·알림,,서희항,부분,canon+ledger,t65,cross
t64,T4,주문,t64-P01,P01,주문접수 · S2S등록,C1,T4-1,주문 등록 다리 — 스킨이 결제 직후 order/register 를 부르게 배선(부르는 쪽 0건),,김동학,부분,ledger전용,t63,cross
t65,클레임·CS,취소,t65-P01,P01,주문 취소 신청·승인,1,STD-CLM-001,주문 전체 취소 신청,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,주문·결제(STD-ORD/PAY) 카드 — 취소 대상 주문의 생성·결제,담당
t65,클레임·CS,취소,t65-P01,P01,주문 취소 신청·승인,2,STD-CLM-002,옵션 부분 취소 신청,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,주문·결제(STD-ORD/PAY) 카드 — 취소 대상 주문의 생성·결제,담당
t65,클레임·CS,취소,t65-P01,P01,주문 취소 신청·승인,3,STD-CLM-003,비회원 취소 신청,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,주문·결제(STD-ORD/PAY) 카드 — 취소 대상 주문의 생성·결제,담당
t65,클레임·CS,취소,t65-P01,P01,주문 취소 신청·승인,4,STD-CLM-004,제작 착수 후 취소 제한·협의 안내,huni-mall,김동학,미착수,print-kb/wiki/policy/operations.md#OPS-01 케이스별 협의,주문·결제(STD-ORD/PAY) 카드 — 취소 대상 주문의 생성·결제,담당
t65,클레임·CS,반품,t65-P02,P02,반품·교환 신청·처리,1,STD-CLM-005,반품 신청(단일·복수),huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,배송(STD-SHP) 카드 — 수거·재출고 택배 경로,담당
t65,클레임·CS,교환,t65-P02,P02,반품·교환 신청·처리,2,STD-CLM-006,교환 신청(출고 전/후),huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,배송(STD-SHP) 카드 — 수거·재출고 택배 경로,담당
t65,클레임·CS,환불,t65-P03,P03,환불 예상금액 산정·환불계좌·지급,1,STD-CLM-007,환불 예상금액 계산,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,,담당
t65,클레임·CS,환불,t65-P03,P03,환불 예상금액 산정·환불계좌·지급,2,STD-CLM-008,환불계좌 등록·수정,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,,담당
t65,클레임·CS,환불(원장전용),t65-P03,P03,환불 예상금액 산정·환불계좌·지급,3,STD-CLM-026,가상계좌 입금분 환불 시 고객 환불계좌 수령 절차,결정(PM),미정,미착수,후니정기미팅 정리260915.html §프린팅머니 · 미결 7,,담당
t65,클레임·CS,클레임,t65-P04,P04,클레임 접수·사유분류·귀책판정·승인거부·철회,1,STD-CLM-010,클레임 사유 분류 선택(12종),huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.2 claimReasonType,,담당
t65,클레임·CS,클레임,t65-P04,P04,클레임 접수·사유분류·귀책판정·승인거부·철회,2,STD-CLM-011,귀책 구분(구매자/판매자/단순변심),셀러어드민,최숙진,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.2 responsibleObjectType,,담당
t65,클레임·CS,클레임,t65-P04,P04,클레임 접수·사유분류·귀책판정·승인거부·철회,3,STD-CLM-012,클레임 목록·상세 조회,huni-mall,김동학,미착수,X-SHOPBY-CLAIM-FSM-01 클레임 상태머신 미폐합 — 수거진행 중간상태 누락·입금대기/교환대기/환불완료 전이 미정의,,담당
t65,클레임·CS,클레임,t65-P04,P04,클레임 접수·사유분류·귀책판정·승인거부·철회,4,STD-CLM-013,판매자 클레임 승인·거부 처리,셀러어드민,최숙진,미착수,X-SHOPBY-CLAIM-FSM-01 클레임 상태머신 미폐합,,담당
t65,클레임·CS,환불,t65-P04,P04,클레임 접수·사유분류·귀책판정·승인거부·철회,5,STD-CLM-009,클레임 철회,huni-mall,김동학,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.3 claims-*,,담당
t65,클레임·CS,불량,t65-P05,P05,인쇄 불량 접수·재제작,1,STD-CLM-014,인쇄 불량 접수(사진 첨부),huni-mall,김동학,미착수,print-kb/wiki/policy/operations.md#OPS-04 클레임/불량,t64 생산·출고 카드 — 재제작 작업지시·공정 재투입,담당
t65,클레임·CS,불량,t65-P05,P05,인쇄 불량 접수·재제작,2,STD-CLM-015,재제작(재작업) 처리 경로,결정(PM),신우진+최숙진,미착수,print-kb/wiki/policy/operations.md#OPS-04 재제작 우선,t64 생산·출고 카드 — 재제작 작업지시·공정 재투입,담당
t65,클레임·CS,문의,t65-P06,P06,1:1 문의·상품 Q&A 응대,1,STD-CLM-016,1:1 문의 등록·답변,huni-mall,김동학,미착수,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent),,담당
t65,클레임·CS,문의,t65-P06,P06,1:1 문의·상품 Q&A 응대,2,STD-CLM-017,상품 Q&A 등록·답변,huni-mall,김동학,미착수,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent),,담당
t65,클레임·CS,문의(원장전용),t65-P06,P06,1:1 문의·상품 Q&A 응대,3,STD-CLM-024,[구IA#69] 상품Q&A (확인/답변),셀러어드민,최숙진,미실측,IA No.69 상품Q&A · 샵바이 기본 기능(R1d 미확인),,담당
t65,클레임·CS,문의(원장전용),t65-P06,P06,1:1 문의·상품 Q&A 응대,4,STD-CLM-025,[구IA#70] 1:1문의 (확인/답변),셀러어드민,최숙진,미실측,IA No.70 1:1문의 · 샵바이 기본 기능(R1d 미확인),,담당
t65,클레임·CS,문의,t65-P07,P07,기업인쇄·디자인 상담 접수·응대,1,STD-CLM-019,기업인쇄 상담 접수,huni-mall,김동학,미착수,huni-skin-shopby src/app/(main) 하위 inquiry 라우트 부재 (SB-056 absent),,담당
t65,클레임·CS,문의,t65-P07,P07,기업인쇄·디자인 상담 접수·응대,2,STD-CLM-020,디자인 상담 접수,huni-mall,김동학,미착수,huni-skin-shopby src/app/(main) 하위 inquiry 라우트 부재 (SB-056 absent),,담당
t65,클레임·CS,문의(원장전용),t65-P07,P07,기업인쇄·디자인 상담 접수·응대,3,STD-CLM-021,디자인 의뢰하기(주문 흐름 내),huni-mall,김동학,미착수,https://shopby.huniprinting.co.kr/checkout/202609160243938684 @ 2026-09-16 21:33,,담당
t65,클레임·CS,문의(원장전용),t65-P07,P07,기업인쇄·디자인 상담 접수·응대,4,STD-CLM-022,[구IA#67] 기업인쇄상담 (확인/답변),셀러어드민,최숙진,미실측,IA No.67 기업인쇄상담 · webadmin 해당 없음 @ 2026-09-16 21:28,,담당
t65,클레임·CS,문의(원장전용),t65-P07,P07,기업인쇄·디자인 상담 접수·응대,5,STD-CLM-023,[구IA#68] 디자인상담 (확인/답변),셀러어드민,최숙진,미실측,IA No.68 디자인상담 · webadmin 해당 없음 @ 2026-09-16 21:28,,담당
t65,정보·콘텐츠,정보(원장전용),t65-P08,P08,회사·정책 정보 페이지 게시,1,STD-INF-001,회사소개 페이지,huni-mall,김동학,부분,"L3/legacy-normalized.json#IA-083,SCOPE-083 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A84:K84 · L2/as-is-inventory.csv#SB-058 huni-skin-shopby/src/app/(main)/company/page.tsx:1",,담당
t65,정보·콘텐츠,정보(원장전용),t65-P08,P08,회사·정책 정보 페이지 게시,2,STD-INF-002,찾아오시는 길(약도·교통 안내),huni-mall,김동학,작동,https://shopby.huniprinting.co.kr/location@2026-09-16 21:27,,담당
t65,정보·콘텐츠,정보(원장전용),t65-P08,P08,회사·정책 정보 페이지 게시,3,STD-INF-003,이용약관 페이지 게시,huni-mall,김동학,작동,https://shopby.huniprinting.co.kr/terms@2026-09-16 21:27,,담당
t65,정보·콘텐츠,정보(원장전용),t65-P08,P08,회사·정책 정보 페이지 게시,4,STD-INF-004,개인정보처리방침 페이지 게시,huni-mall,김동학,작동,https://shopby.huniprinting.co.kr/privacy@2026-09-16 21:27,,담당
t65,정보·콘텐츠,정보(원장전용),t65-P08,P08,회사·정책 정보 페이지 게시,5,STD-INF-008,푸터 SNS 4종·입점제휴문의·카톡상담 링크가 '#',huni-mall,김동학,미착수,https://shopby.huniprinting.co.kr/ @ 2026-09-16 21:26,,담당
t65,정보·콘텐츠,공지(원장전용),t65-P09,P09,공지사항 등록·열람,1,STD-INF-005,공지사항 고객 화면(목록·상세),huni-mall,김동학+최숙진,부분,https://shopby.huniprinting.co.kr/notice @ 2026-09-16 21:27,,담당
t65,정보·콘텐츠,공지(원장전용),t65-P09,P09,공지사항 등록·열람,2,STD-INF-009,[구IA#64] 공지사항 관리 (등록/수정/html생성),셀러어드민,최숙진,미실측,IA No.64 공지사항 · webadmin 해당 없음 @ 2026-09-16 21:28 · 샵바이 게시판(R1d 미확인),,담당
t65,클레임·CS,문의,t65-P09,P09,공지사항 등록·열람,3,STD-CLM-018,공지사항·FAQ 열람,huni-mall,김동학,부분,huni-skin-shopby/src/app/(main)/notice/page.tsx:1-27 · src/lib/api/server/board.ts:1 (공지 done) — FAQ 라우트 부재(SB-056 absent),,담당
t65,정보·콘텐츠,안내(원장전용),t65-P10,P10,FAQ·가이드북 등록·열람,1,STD-INF-006,자주묻는질문(FAQ) 고객 화면,huni-mall,김동학,미착수,https://shopby.huniprinting.co.kr/faq 404 @ 2026-09-16 21:27,,담당
t65,정보·콘텐츠,안내(원장전용),t65-P10,P10,FAQ·가이드북 등록·열람,2,STD-INF-007,가이드북 고객 화면(작업 유의사항 11종),huni-mall,최숙진+김동학,부분,https://shopby.huniprinting.co.kr/guide @ 2026-09-16 21:27,,담당
t65,정보·콘텐츠,안내(원장전용),t65-P10,P10,FAQ·가이드북 등록·열람,3,STD-INF-010,[구IA#65] 자주묻는질문 관리,셀러어드민,최숙진,미실측,IA No.65 FAQ · webadmin 해당 없음 @ 2026-09-16 21:28,,담당
t65,정보·콘텐츠,콘텐츠(원장전용),t65-P11,P11,이용후기·뉴스 콘텐츠 운영,1,STD-INF-011,[구IA#72] 이용후기관리 (관리자등록/수정),셀러어드민,최숙진,미실측,IA No.72 이용후기 · 샵바이 상품후기(R1d 미확인),t62 회원·혜택 카드 P14 — 고객이 쓰는 리뷰·보상,담당
t65,정보·콘텐츠,콘텐츠(원장전용),t65-P11,P11,이용후기·뉴스 콘텐츠 운영,2,STD-INF-012,뉴스·소식 공간 신설(갤러리형/게시판형/커뮤니티형 중 택1 + 메뉴명),결정(PM),김동학,미착수,후니-오픈잔여작업-실무진안내_260909.html §항목 5 · ④ 완료 기준,t62 회원·혜택 카드 P14 — 고객이 쓰는 리뷰·보상,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,1,STD-ADP-001,사이즈 마스터 등록·관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/catalog/tsizsizes/@2026-09-16 21:28,,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,2,STD-ADP-002,소재(자재) 마스터 등록·관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/master/mat/@2026-09-16 21:28,,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,3,STD-ADP-003,용지·평량 마스터 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/paper-management/@2026-09-16 21:28,,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,4,STD-ADP-004,도수/색상 코드 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/catalog/tclrcolorcounts/@2026-09-16 21:28,,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,5,STD-ADP-005,공정(후가공) 마스터 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/master/proc/@2026-09-16 21:33,,담당
t65,운영자·상품가격,기초데이터,t65-P12,P12,기초데이터 마스터 등록·관리,6,STD-ADP-009,기초코드 논리삭제·이름변경 정책 적용,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/basecode-master/@2026-09-16 21:28,,담당
t65,운영자·상품가격,기초데이터,t65-P13,P13,판형·제본·공정 규칙 관리,1,STD-ADP-007,판형(출력판형)·판걸이수 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000069@2026-09-16 21:30,,담당
t65,운영자·상품가격,기초데이터,t65-P13,P13,판형·제본·공정 규칙 관리,2,STD-ADP-008,제본 방식 마스터 관리,webadmin,서희항,구현-미검증,raw/webadmin/webadmin/config/urls.py:320-330 책등(spine) 계산 규칙 · raw/webadmin/webadmin/catalog/spine_calc.py:1,,담당
t65,운영자·상품가격,기초데이터,t65-P13,P13,판형·제본·공정 규칙 관리,3,STD-ADP-006,공정 택일그룹 관리,webadmin,서희항,구현-미검증,raw/webadmin/webadmin/catalog/admin.py:1595 '(제거됨 — Phase 7/07-08) 공정 택일그룹 모델: 옵션그룹으로 흡수·DROP' · raw/webadmin/webadmin/config/urls.py:356-360 옵션그룹 CRUD,,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,1,STD-ADP-010,인쇄/제본 상품 등록,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/product-viewer/@2026-09-16 21:28,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,2,STD-ADP-011,굿즈 상품 등록,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000146@2026-09-16 21:30,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,3,STD-ADP-012,포장재 상품 등록,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/sku-catalog/@2026-09-16 21:28,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품(원장전용),t65-P14,P14,상품 등록·진열·셋트 구성,4,STD-ADP-035,디자인 상품 등록,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/design-md/@2026-09-16 21:33,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품(원장전용),t65-P14,P14,상품 등록·진열·셋트 구성,5,STD-ADP-034,수작 상품 등록,미확인,서희항·최숙진,미실측,"L3/legacy-normalized.json#F-111,IA-111,SCOPE-111 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:112 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A112:K112 || P1판정(260902): 수작 상품 등록은 셀러어드민 상품 등록 화면 소관 — 접속 보류로 확인 불가",상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,6,STD-ADP-016,셋트(부품조립) 상품 구성 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/set-products/@2026-09-16 21:28,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,7,STD-ADP-013,상품-카테고리 귀속(다중분류),webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/catalog/tprdproducts/@2026-09-16 21:32,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품(원장전용),t65-P14,P14,상품 등록·진열·셋트 구성,8,STD-ADP-036,[구IA#59] 굿즈 카테고리관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/category-master/@2026-09-16 21:28,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
t65,운영자·상품가격,상품,t65-P14,P14,상품 등록·진열·셋트 구성,9,STD-ADP-014,상품 진열/노출 상태 관리,webadmin,서희항,작동,https://huni-admin.printly.co.kr/admin/catalog/tprdproducts/@2026-09-16 21:32,상품·카탈로그(STD-CAT) 카드 — 고객이 보는 카탈로그·검색,담당
