prd_cd,product_group,axis,authority_source,target_table,needed,owner_inspector,note
PRD_000077,책자,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000077,책자,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000077,책자,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000077,책자,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000077,책자,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000077,책자,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000077,책자,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,가격 권위 있으나 라이브 가격공식 미바인딩(MISSING 후보)
PRD_000082,책자,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000082,책자,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000082,책자,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000082,책자,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000082,책자,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000082,책자,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000082,책자,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000082,책자,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000082,책자,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000082,책자,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000082,책자,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000082,책자,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000082,책자,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,가격 권위 있으나 라이브 가격공식 미바인딩(MISSING 후보)
PRD_000088,책자,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000088,책자,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000088,책자,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000088,책자,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000088,책자,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000088,책자,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000088,책자,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000088,책자,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000088,책자,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000088,책자,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000088,책자,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000088,책자,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000088,책자,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,가격 권위 있으나 라이브 가격공식 미바인딩(MISSING 후보)
PRD_000094,책자,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000094,책자,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000094,책자,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000094,책자,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000094,책자,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000094,책자,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000094,책자,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000094,책자,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000094,책자,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000094,책자,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000094,책자,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000094,책자,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000094,책자,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,라이브 가격공식 바인딩 존재 — 권위 가격표/가격값 대조
PRD_000097,책자,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000097,책자,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000097,책자,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000097,책자,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000097,책자,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000097,책자,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000097,책자,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000097,책자,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000097,책자,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000097,책자,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000097,책자,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000097,책자,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000097,책자,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,가격 권위 있으나 라이브 가격공식 미바인딩(MISSING 후보)
PRD_000172,문구,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000172,문구,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000172,문구,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000172,문구,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000172,문구,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000172,문구,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000172,문구,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000172,문구,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000172,문구,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
PRD_000172,문구,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb),N,cpq-link,엑셀 제약 별표(★) 0건 → needed=N. 라이브 EXTRA 제약은 인스펙터 검토
PRD_000172,문구,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000172,문구,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000172,문구,가격엔진,상품마스터:가격 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,가격 권위 있으나 라이브 가격공식 미바인딩(MISSING 후보)
PRD_000173,문구,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000173,문구,도수,상품마스터:내지인쇄/표지인쇄(필수),t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000173,문구,인쇄옵션,상품마스터:별색/코팅/커팅/접지(옵션),t_prd_product_processes(PROC family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000173,문구,판형,상품마스터:파일사양_작업/재단/출력파일,"t_prd_product_plate_sizes(siz_cd,output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000173,문구,자재,상품마스터:내지종이·표지종이/표지사양·종이(옵션),"t_prd_product_materials(mat_cd,usage_cd)",Y,basedata,내지종이·표지종이/표지사양·종이
PRD_000173,문구,공정,상품마스터:제본·박/형압·표지코팅,t_prd_product_processes(+param),Y,basedata,제본·박/형압·표지코팅
PRD_000173,문구,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000173,문구,페이지룰,상품마스터:내지페이지·페이지사양,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지·페이지사양(min/max/incr)
PRD_000173,문구,옵션그룹,상품마스터:옵션성 컬럼(주문방법·제본옵션·표지옵션 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법·제본옵션·표지옵션 택일
