std_id,대분류,중분류,기능,상태,오픈차단여부,매핑legacy_id,매핑asis_id,돈여부,주문여부,근거,비고,담당,sub_track,배정근거,done_criteria
STD-ADP-026,운영자·상품가격,가격,단가유형(단가형/합가형) 설정,done,작업 항목,X-CONFIRM-PROCQTY-01;X-CONFIRM-QTYBASIS-01;X-DEC-VAT-01;X-ENGINE-PRCTYP03-01,WA-018,Y,Y,raw/webadmin/webadmin/catalog/admin.py:2202 'Phase 11: 사용차원 순서지정 위젯 + 단가유형 그룹제한(basecodes prc_typ_cd)',R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/catalog/admin.py:2202 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「단가유형(단가형/합가형) 설정」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADP-027,운영자·상품가격,가격,수량구간 할인테이블 관리,done,작업 항목,P-GOODS-DISCOUNT-203-01;P-MINIBOARD-QTY-01;P-PED-DSCLINK-4-01;X-CONFIRM-DSCDOUBLE-01,WA-023,Y,Y,raw/webadmin/webadmin/config/urls.py:137 할인테이블(수량구간)MD · raw/webadmin/webadmin/catalog/admin.py:2219-2231 수량구간 편집 팝업 · raw/webadmin/webadmin/catalog/price_views.py:2012 구간 그리드,R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/config/urls.py:137 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「수량구간 할인테이블 관리」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADP-028,운영자·상품가격,가격,면적 매트릭스 단가 관리,partial,작업 항목,P-ACRYL-INTEGRITY-156-01;P-AREA-CUSTOM-01;P-RC1-PRESET-01;X-CONFIRM-FOIL-042-SHEET-01;X-CONFIRM-FOILAREA-01;X-ENGINE-ACRYL-AREA-01;X-ENGINE-FOIL-01,WA-018,Y,Y,raw/webadmin/webadmin/config/urls.py:144-148 단가 그리드(차원 조합 행) · raw/webadmin/webadmin/catalog/pricing.py:1 evaluate_price,R1 · L4 판정 승계 · 안 되는 부분: 미확인 — 근거·비고 어디에도 결손 표기가 없다 · webadmin 화면 + 라이브 DB 읽기 1회 점검으로 닫는다,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"이미 되는 부분은 확인되고, 남은 부분(미확인 — 결손 표기 없음)이 「면적 매트릭스 단가 관리」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADP-029,운영자·상품가격,가격,템플릿 직접단가 관리,done,작업 항목,X-WGT-W2B-01,WA-018,Y,N,"raw/webadmin/webadmin/catalog/price_views.py price_source_save kind='tmpl_price'(tmpl_cd·apply_ymd·unit_price, del_all 포함) · raw/webadmin/webadmin/config/urls.py:159",R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/config/urls.py:159 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「템플릿 직접단가 관리」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADP-030,운영자·상품가격,가격,가격 적용시작일 기반 이력 관리,done,작업 항목,,WA-017,N,N,"raw/webadmin/webadmin/catalog/models.py:336,411 apply_bgn_ymd 복합PK · raw/webadmin/webadmin/catalog/pricing.py:363 apply_bgn_ymd__lte 최신본 선택 · raw/webadmin/webadmin/catalog/price_views.py:1039 '상품별 최신(apply_bgn_ymd) 공식' · raw/webadmin/webadmin/config/urls.py:159 적용시작일 지정 저장",R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/catalog/models.py:336,411 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「가격 적용시작일 기반 이력 관리」가 1회 관측된다"
STD-ADP-031,운영자·상품가격,가격,가격 시뮬레이터(운영자 검산),done,작업 항목,P-DIECUT-2-01;P-FOIL-E2E-01;P-GOLDEN-83-01;P-VERIFY-104-01;X-OPS-ADMINPW-01;X-VERIFY-PROD-01,WA-020;WA-021;WA-022,Y,Y,raw/webadmin/webadmin/config/urls.py:172 price-simulator 전용 페이지 · raw/webadmin/webadmin/config/urls.py:169 셋트 시뮬레이션 · raw/webadmin/webadmin/config/urls.py:157 가격 구조 다이어그램,R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/config/urls.py:172 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「가격 시뮬레이터(운영자 검산)」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADP-032,운영자·상품가격,가격,가격뷰어(계산 결과 조회),done,작업 항목,,WA-017;WA-024,N,N,raw/webadmin/webadmin/config/urls.py:32 가격 뷰어(공식/구성요소/단가행) · raw/webadmin/webadmin/config/urls.py:113-117 시작가 산출/수동설정,R1 · L4 판정 승계,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"raw/webadmin/webadmin/config/urls.py:32 에 구현이 있고, webadmin 화면 + 라이브 DB 읽기 에서 「가격뷰어(계산 결과 조회)」가 1회 관측된다"
STD-ADP-033,운영자·상품가격,가격,가격 미산출(0원) 상품 진단 리포트,todo,작업 항목,P-ANCHOR-149-01;P-D5-17-01;P-DBMAP-UNDERCHARGE-01;P-DRIFT-10-01;P-DTLOPT-SWEEP-01;P-EDX-BOOK5-01;P-L2-31-01;P-MUG-193-01;P-PHOTOBOOK-D12-01;P-PHOTOCARD-024-01;P-PRICED0-6-01;P-QUOTE0-100-01;P-QUOTE0-NAMECARD-01;P-READINESS-FOLLOWUP-3-01;P-UNDER-5-01;P-UNDERCHARGE-BATCH-3-01;P-WIDGET-BLOCKED-200-01;P-ZEROQUOTE-119-01,WA-019,Y,Y,raw/webadmin/webadmin/config/urls.py:150 구성요소 사용처/중복 점검(dupcheck) — 0원 진단과는 다른 화면. 0원/미산출 리포트 화면은 urls.py 전체에 부재,R1 · L4 판정 승계 · [conflict 보존 · P-DRIFT-10-01] HANDOFF.md:24 '현재 전수 DRIFT 0.'(07-07) vs verify/last-run.json:12-15 exit 1·findings 10(07-14). 최신인 센서 실측(07-14)을 채택. · [conflict 보존 · P-PRICED0-6-01] §29 03_schedule/blocked-before-widget.md:51-53 = BLOCKED-미바인딩 vs §23 HANDOFF.md:84 = 라이브 COMMIT 완료. 시점은 §29(06-30) < §23(07-01/02)이라 §29가 stale일 가능성이 높으나 라이브 재실측 전에는 단정 불가 (gaps-t1-data.md:47-50 기록).,인쇄개발,-,규칙:260616 01_역할정의 「관리자 상품관리(상품·사이즈·소재·용지·가격)」,"webadmin 화면 + 라이브 DB 읽기 에서 「가격 미산출(0원) 상품 진단 리포트」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-001,운영자·주문운영,주문,주문 목록·검색·필터,partial,작업 항목,F-136;F-162;IA-136;SCOPE-136;SCOPE-162,WA-040;SB-059;SB-060,N,Y,raw/webadmin/webadmin/catalog/models.py:1043 TOrdOrders(주문등록) + raw/webadmin/webadmin/catalog/admin.py:2049 제네릭 admin 자동등록(단독PK라 등록됨) · huni-skin-shopby/src/app/(admin)/admin/page.tsx:1-8 자리표시만,R1 · L4 판정 승계 · 안 되는 부분: 미확인 — 근거·비고 어디에도 결손 표기가 없다 · 셀러어드민 주문 화면 / webadmin 1회 점검으로 닫는다,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"이미 되는 부분은 확인되고, 남은 부분(미확인 — 결손 표기 없음)이 「주문 목록·검색·필터」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-002,운영자·주문운영,주문,주문 상세 조회(사양·파일·금액),partial,작업 항목,F-136;IA-136;SCOPE-136;X-FILEMETA-01;X-ORDER-SUBMIT-SPEC-01,WA-040;WA-052;SB-059,Y,Y,raw/webadmin/webadmin/catalog/models.py:1081 TOrdArtworks(주문 원고) · raw/webadmin/webadmin/catalog/artwork_promote.py:1 tmp→order 승격,R1 · L4 판정 승계 · 안 되는 부분: 미확인 — 근거·비고 어디에도 결손 표기가 없다 · 셀러어드민 주문 화면 / webadmin 1회 점검으로 닫는다,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"이미 되는 부분은 확인되고, 남은 부분(미확인 — 결손 표기 없음)이 「주문 상세 조회(사양·파일·금액)」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-003,운영자·주문운영,주문,주문 상태 변경(단건),partial,작업 항목,F-140;IA-140;SCOPE-140,WA-040,N,Y,raw/webadmin/webadmin/catalog/models.py:1070 ord_sts(주문상태) 컬럼 + 제네릭 admin 편집,R1 · L4 판정 승계 · 안 되는 부분: 미확인 — 근거·비고 어디에도 결손 표기가 없다 · 셀러어드민 주문 화면 / webadmin 1회 점검으로 닫는다,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"이미 되는 부분은 확인되고, 남은 부분(미확인 — 결손 표기 없음)이 「주문 상태 변경(단건)」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-004,운영자·주문운영,주문,주문 상태 일괄 변경,todo,작업 항목,F-143;IA-143;SCOPE-143,,N,Y,print-quote/04_design/ia.md §2.3 SM-A-67 · L4 사유: 일괄 변경 UI 부재 — webadmin urls.py·shopby src/app 양쪽 모두 해당 라우트 없음,R1 · L4 판정 승계,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"셀러어드민 주문 화면 / webadmin 에서 「주문 상태 일괄 변경」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-005,운영자·주문운영,주문,상태 변경 시 고객 알림 자동발송,todo,작업 항목,F-140;IA-140;SCOPE-140;X-SMS-CONTRACT-01,,N,Y,print-kb/wiki/policy/order-mgmt.md#OMG-03 · L4 사유: 알림톡/SMS 서비스 계약 자체가 미체결(X-SMS-CONTRACT) — 발송 배선 이전 단계,R1 · L4 판정 승계,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"셀러어드민 주문 화면 / webadmin 에서 「상태 변경 시 고객 알림 자동발송」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-006,운영자·주문운영,주문,주문서(작업지시서) 출력,todo,작업 항목,F-139;IA-139;SCOPE-139,,N,Y,print-quote/04_design/ia.md §2.3 SM-A-63 · L4 사유: 주문서(작업지시서) 출력 경로 부재,R1 · L4 판정 승계,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"셀러어드민 주문 화면 / webadmin 에서 「주문서(작업지시서) 출력」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-007,운영자·주문운영,주문,고객 SMS/알림톡 수동 발송,todo,작업 항목,F-144;IA-144;SCOPE-144;X-SMS-CONTRACT-01,,N,Y,print-quote/04_design/ia.md §2.3 SM-A-68 · L4 사유: 수동 발송 화면 부재 + 계약 미체결,R1 · L4 판정 승계,쇼핑개발,web,규칙:260616 01_역할정의 「관리자 커머스 운영」,"셀러어드민 주문 화면 / webadmin 에서 「고객 SMS/알림톡 수동 발송」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-008,운영자·주문운영,검수,파일 확인 처리(검판 판정),todo,작업 항목,F-137;F-160;IA-137;SCOPE-137;SCOPE-160;X-DEC-FILECHECK-01,WA-052,N,Y,print-kb/wiki/policy/order-mgmt.md#OMG-02 · L4 사유: 원고 파일 승격(WA-052)은 있으나 검판 '판정'(합격·반려·사유) 화면이 없다. 파일 검수 기준 자체도 미확정(X-DEC-FILECHECK),R1 · L4 판정 승계,인쇄개발,-,규칙:원고 검판은 webadmin 화면(M3 auto-vs-human §2.2 접수·검판),"셀러어드민 주문 화면 / webadmin 에서 「파일 확인 처리(검판 판정)」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-009,운영자·주문운영,검수,재업로드 요청 발송,todo,작업 항목,F-138;IA-138;SCOPE-138,,N,Y,print-quote/04_design/ia.md §2.3 SM-A-62 · L4 사유: 재업로드 요청 발송 경로 부재(SMS 계약 종속),R1 · L4 판정 승계,인쇄개발,-,규칙:원고 검판은 webadmin 화면(M3 auto-vs-human §2.2 접수·검판),"셀러어드민 주문 화면 / webadmin 에서 「재업로드 요청 발송」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-010,운영자·주문운영,검수,검수 게이트 관리(G1 파일·G3 가공·G4 출고),new,작업 항목,,,N,N,print-kb/wiki/policy/order-mgmt.md#OMG-05 · L4 사유: 검수 게이트(G1 파일·G3 가공·G4 출고) 단계 관리가 기존 3개 분모 어디에도 없다. 근거출처=print-kb order-mgmt.md#OMG-05 로 ia.md 오염 아님,R1 · L4 판정 승계,인쇄개발,-,규칙:원고 검판은 webadmin 화면(M3 auto-vs-human §2.2 접수·검판),"「검수 게이트 관리(G1 파일·G3 가공·G4 출고)」를 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-011,운영자·주문운영,검수,불량 판정·재작업 지시,new,작업 항목,,,N,N,print-kb/wiki/policy/operations.md#OPS-04 4단계 상태 · L4 사유: 불량 판정·재작업 지시가 기존 분모에 없다. 근거출처=print-kb operations.md#OPS-04 로 ia.md 오염 아님,R1 · L4 판정 승계,인쇄개발,-,규칙:원고 검판은 webadmin 화면(M3 auto-vs-human §2.2 접수·검판),"「불량 판정·재작업 지시」를 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-012,운영자·주문운영,생산,인쇄 공정 상태 트래킹,todo,작업 항목,F-157;F-159;SCOPE-157;SCOPE-159;X-MES-SPEC-01,,Y,Y,print-kb/wiki/policy/custom-dev.md#CST-08 · L4 사유: 생산정보 전달(주문→생산BOM)은 legacy 에 있으나 MES↔Front 통신 규격 미확정(X-MES-SPEC),R1 · L4 판정 승계,인쇄개발,-,규칙:생산 지시·진행은 webadmin/MES 축(M3 process-route.md),"셀러어드민 주문 화면 / webadmin 에서 「인쇄 공정 상태 트래킹」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-013,운영자·주문운영,생산,작업 큐/일정 배정,new,작업 항목,,,N,N,print-quote/04_design/ia.md §2.3 TR-PROC 워크큐 · L4 사유: 작업 큐/일정 배정이 기존 분모에 없다. ★단 근거출처가 print-quote/04_design/ia.md(TR-PROC 워크큐) — §4-1 오염 구역이라 '독립 발견'으로 세면 안 된다,R1 · L4 판정 승계,인쇄개발,-,규칙:생산 지시·진행은 webadmin/MES 축(M3 process-route.md),"「작업 큐/일정 배정」을 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-014,운영자·주문운영,생산,판걸이/임포지션 정보 산출,partial,작업 항목,X-ENGINE-PANSU-01,WA-025,Y,N,raw/webadmin/webadmin/catalog/pricing.py:1 evaluate_price 안에서 판걸이수 계산(fn_calc_pansu) 사용,R1 · L4 판정 승계 · 안 되는 부분: 미확인 — 근거·비고 어디에도 결손 표기가 없다 · 셀러어드민 주문 화면 / webadmin 1회 점검으로 닫는다,인쇄개발,-,규칙:생산 지시·진행은 webadmin/MES 축(M3 process-route.md),"이미 되는 부분은 확인되고, 남은 부분(미확인 — 결손 표기 없음)이 「판걸이/임포지션 정보 산출」 로 저장한 값이 라이브 DB 1행으로 조회되고, 그 값이 가격 계산 결과에 원 단위까지 반영된 것이 1건 확인된다"
STD-ADO-015,운영자·주문운영,생산,생산 지시 데이터 연계(JDF/XJDF),new,작업 항목,,,N,N,print-kb/wiki/base/prepress-file.md#BPF-004 · L4 사유: 생산 지시 데이터 연계(JDF/XJDF)가 기존 분모에 없다. 근거출처=print-kb prepress-file.md#BPF-004 로 오염 아님,R1 · L4 판정 승계 · lead 결정 5 · 후니 미채택(JDF/XJDF) · 구현 축은 STD-MFG-013(WCF),인쇄개발,-,규칙:생산 지시·진행은 webadmin/MES 축(M3 process-route.md),"「생산 지시 데이터 연계(JDF/XJDF)」를 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-016,운영자·주문운영,생산,바코드/라벨 출력,new,작업 항목,,,N,N,"print-quote/04_design/ia.md §2.3 TR-PROC-3 바코드 · L4 사유: 바코드/라벨 출력이 기존 분모에 없다. ★근거출처가 ia.md(TR-PROC-3) — 오염 구역, 독립 발견 아님",R1 · L4 판정 승계 · lead 결정 3 · 실물있음 — 생산축 STD-MFG-108·110 (바코드 스캔 입력),인쇄개발,-,규칙:생산 지시·진행은 webadmin/MES 축(M3 process-route.md),"「바코드/라벨 출력」을 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-017,운영자·주문운영,외주,외주 발주 등록·관리,new,작업 항목,,,N,N,print-kb/wiki/policy/operations.md#OPS-05 · L4 사유: 외주 발주 등록·관리가 기존 분모에 없다. 근거출처=print-kb operations.md#OPS-05 로 오염 아님,R1 · L4 판정 승계 · lead 결정 3 · 실물있음 — 생산축 STD-MFG-100·102·103 (외주 발주 세분),인쇄개발,-,규칙:외주 발주는 생산 축(M3 §2.7),"「외주 발주 등록·관리」를 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
STD-ADO-018,운영자·주문운영,외주,외주 입고 전수검수 기록,new,작업 항목,,,N,N,print-kb/wiki/policy/operations.md#OPS-05 자체 전수검수 · L4 사유: 외주 입고 전수검수 기록이 기존 분모에 없다. 근거출처=print-kb operations.md#OPS-05 로 오염 아님,R1 · L4 판정 승계 · lead 결정 3 · 실물있음 — 생산축 STD-MFG-104 (외주 입고 검수),인쇄개발,-,규칙:외주 발주는 생산 축(M3 §2.7),"「외주 입고 전수검수 기록」을 담을 그릇(테이블·모듈·화면)이 생기고, 셀러어드민 주문 화면 / webadmin 에서 그 동작이 1회 관측된다"
