row_uid,card,scope,dup_key,merged_from,system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
t50:119,t50,in,,,pitstop,프리플라이트 실행,PS-12,색공간(CMYK) 검사 및 RGB 경고,시스템(무인),RGB→CMYK 변환·별색 채널 정리 필요 여부 판정,provided,-,-,-,STD-ART-010,미착수,order-to-mes-process.md §5.2 B목록 'RGB→CMYK 변환' · planrows-pitstop.csv STD-ART-010
t50:120,t50,in,,,pitstop,프리플라이트 실행,PS-13,해상도(dpi) 검사,시스템(무인),150~300dpi 구간 저해상도 여부 판정,provided,-,-,-,STD-ART-011,미착수,order-to-mes-process.md §5.2 B목록 '약간의 저해상도(150~300dpi)' · planrows-pitstop.csv STD-ART-011
t50:121,t50,in,,,pitstop,프리플라이트 실행,PS-14,폰트 아웃라인 여부 검사,시스템(무인),폰트 미포함으로 열리지 않는지 판정,provided,-,-,-,STD-ART-012,미착수,order-to-mes-process.md §5.2 A목록 '폰트 미포함으로 열리지 않음' · planrows-pitstop.csv STD-ART-012·STD-MFG-044([구분:STD-ART-012] 동일 항목 중복 카드)
t50:122,t50,in,,,pitstop,프리플라이트 실행,PS-15,주문 사양-파일 실측 사이즈 대조,시스템(무인),페이지수·인쇄크기가 주문 사양과 일치하는지 대조,provided,-,-,-,STD-ART-013,미착수,order-to-mes-process.md §5.2 A목록 '페이지 수가 주문 사양과 다름'·'실제 인쇄 크기가 주문 규격과 명백히 다름' · planrows-pitstop.csv STD-ART-013·STD-MFG-046(중복 카드)
t50:123,t50,in,,,pitstop,프리플라이트 실행,PS-16,별색 채널·오버프린트 검사,시스템(무인),별색 채널 정리·오버프린트 설정 필요 여부 판정,provided,-,-,-,STD-ART-014,미착수,order-to-mes-process.md §5.2 B목록 '오버프린트 설정'·'별색 채널 정리' · planrows-pitstop.csv STD-ART-014
t50:124,t50,in,,,pitstop,프리플라이트 실행,PS-17,파일 열림·손상·암호 검사,시스템(무인),파일이 열리지 않음/손상됨/암호 걸림 여부 판정,provided,-,-,-,STD-MFG-048,미착수,order-to-mes-process.md §5.2 A목록 '파일이 열리지 않음/손상됨'·'암호가 걸려 있음' · planrows-pitstop.csv STD-MFG-048([상위:STD-ART-008] 동일 항목)
t50:125,t50,in,,,pitstop,프리플라이트 실행,PS-18,자동검판 도구 연동(PitStop 등),시스템(무인),PitStop Server 구매·인스턴스 준비 완료 후 검판 결과를 웹어드민에 연동,integrate,pitstop,pitstop→webadmin,webadmin,STD-ART-016,미착수,print-kb/wiki/policy/order-mgmt.md#OMG-02 PitStop 연동 후보 · planrows-pitstop.csv STD-ART-016 — 인스턴스 준비 자체가 미완료
t48:2,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#46] 매장게시판,config,,,,STD-B2B-014,미확인,IA No.46 매장게시판 · webadmin 해당 없음 @ 2026-09-16 21:28
t48:3,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#67] 기업인쇄상담 (확인/답변),config,,,,STD-CLM-022,미확인,IA No.67 기업인쇄상담 · webadmin 해당 없음 @ 2026-09-16 21:28
t48:4,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#68] 디자인상담 (확인/답변),config,,,,STD-CLM-023,미확인,IA No.68 디자인상담 · webadmin 해당 없음 @ 2026-09-16 21:28
t48:5,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#69] 상품Q&A (확인/답변),config,,,,STD-CLM-024,미확인,IA No.69 상품Q&A · 샵바이 기본 기능(R1d 미확인)
t48:6,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#70] 1:1문의 (확인/답변),config,,,,STD-CLM-025,미확인,IA No.70 1:1문의 · 샵바이 기본 기능(R1d 미확인)
t48:7,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#64] 공지사항 관리 (등록/수정/html생성),config,,,,STD-INF-009,미확인,IA No.64 공지사항 · webadmin 해당 없음 @ 2026-09-16 21:28 · 샵바이 게시판(R1d 미확인)
t48:8,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#65] 자주묻는질문 관리,config,,,,STD-INF-010,미확인,IA No.65 FAQ · webadmin 해당 없음 @ 2026-09-16 21:28
t48:9,t48,in,,,shopby,셀러어드민 게시판,SB-BOARD,공지·FAQ·Q&A·1:1·후기 관리,운영자(CS·상품),[구IA#72] 이용후기관리 (관리자등록/수정),config,,,,STD-INF-011,미확인,IA No.72 이용후기 · 샵바이 상품후기(R1d 미확인)
t48:10,t48,in,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:294,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),프린트머니 구현 M6 — PG 계약 후 카드 충전 활성(코드 변경 없이 availablePayTypes 로 자동),config,,,,STD-MYP-048,미착수,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:294
t48:11,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),네이버페이 결제,config,,,,STD-PAY-004,미착수,X-DEC-NAVERPAY-01 NaverPay 별도 mini-OrderSheet 1차 범위 포함 여부 미결
t48:12,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),카카오페이 결제,config,,,,STD-PAY-005,미착수,print-kb/wiki/policy/order-payment.md#PAY-03
t48:13,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),토스페이 결제,config,,,,STD-PAY-006,미착수,print-kb/wiki/policy/order-payment.md#PAY-03
t48:14,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),할부·무이자 옵션,config,,,,STD-PAY-009,미착수,print-kb/wiki/policy/order-payment.md#PAY-04
t48:15,t48,in,_workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:75,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),수동카드결제(키인·가상단말 · PC+모바일),manual,,,,STD-PAY-019,미착수,"L3/legacy-normalized.json#F-074,IA-074,SCOPE-074 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:75 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A75:K75 || P1판정(260902): huni-skin-shopby 전수 grep '키인|manualCard|가상단말' 0건(260902)"
t48:16,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),결제수단 노출설정 10항목 켜기(PG 승인 후),config,,,,STD-PAY-027,미착수,https://service.shopby.co.kr/mall/modification/81683 @ 2026-09-16 21:31 — 결제수단 노출설정 10항목(신용카드·계좌이체·가상계좌·휴대폰·에스크로 계좌이체/가상계좌·PAYCO·네이버페이 결제형/주문형·토스페이) 전부 「사용 안 함」(비활성) (R/R1d/evidence/24a-payment-exposure.png)
t48:17,t48,in,,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),무통장 입금 계좌 등록,config,,,,STD-PAY-028,완료,https://service.shopby.co.kr/mall/modification/81683@2026-09-16 21:31
t48:18,t48,in,huni-skin-shopby/src/lib/payments/ncp-pay.ts:47-70,,shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,관리자,PG 연동 설정,config,,,,STD-SYS-004,진행,SB-033 done — huni-skin-shopby/src/lib/payments/ncp-pay.ts:47-70 · src/app/api/pay-config/route.ts:8 / SB-032 absent — src/components/checkout/checkout-form.tsx:8-9 ('PG 연동은 후속 — 현재는 무통장만 동작')
t48:19,t48,in,,,shopby,셀러어드민 기초,SB-BASIC,기초정보 설정(사업자·대표연락처·메일),운영자(CS·상품),기초정보 사업자 정보 입력(회사명·사업자등록번호·통신판매업신고번호·주소·개인정보책임자),config,,,,STD-SYS-037,미착수,"https://service.shopby.co.kr/service @ 2026-09-16 21:33 — 회사명·사업자등록번호·통신판매업 신고번호·주소·업종/업태·개인정보보호책임자 빈칸 · 대표자명 「대표 운영자」 · API serviceBasicInfo companyName="""" (R/R1d/evidence/72-service-basic.txt)"
t48:20,t48,in,,,shopby,셀러어드민 기초,SB-BASIC,기초정보 설정(사업자·대표연락처·메일),운영자(CS·상품),발송전용 e-mail 도메인(gmail) 정리·자동 메일 도메인 인증,config,,,,STD-SYS-040,미착수,https://service.shopby.co.kr/mall/modification/81683 @ 2026-09-16 21:31 — 고객센터/발송전용 e메일 [연락처 마스킹] · 화면 안내 「개인/회사 소유 도메인은 SPF/DKIM/DMARC 인증 필요」 · /mail/dispatch 발송 메일 동일 (R/R1d/evidence/24-mall-modification.txt·32-mail-dispatch.txt)
t48:21,t48,in,huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),기본 배송비 부과,config,,,,STD-SHP-001,진행,"huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,252 (금액계산에 배송비 포함) · X-DEC-SHIPPING-01 배송비 정책 미확정"
t48:22,t48,in,huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),무료배송 기준금액 적용,config,,,,STD-SHP-002,진행,"huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,252"
t48:23,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),제주 추가 배송비,config,,,,STD-SHP-003,미착수,F-150/SCOPE-150 도서산간 추가배송비 데이터화 PARTIAL·미착수
t48:24,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),도서산간 권역별 추가 배송비,config,,,,STD-SHP-004,미착수,F-150/SCOPE-150 도서산간 추가배송비 데이터화
t48:25,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),특정 상품군 무료배송 제외(실사·대형),config,,,,STD-SHP-005,미착수,SCOPE-151 배송비 템플릿/조건부 무료배송 PARTIAL
t48:26,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),혼합주문 배송비 산정(최고값 1건),config,,,,STD-SHP-006,완료,https://service.shopby.co.kr/delivery/condition/group/list@2026-09-16 21:30
t48:27,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),배송 권역·템플릿 관리,config,,,,STD-SHP-007,미확인,SCOPE-151 배송비 템플릿 || [t48 교정] 근거가 SCOPE ID 뿐 — 셀러어드민 배송 템플릿 화면 미관측
t48:28,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),택배 배송,config,,,,STD-SHP-008,완료,https://shopby.huniprinting.co.kr/checkout/202609160243938684@2026-09-16 21:33
t48:29,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),퀵/화물 배송(대형 인쇄물),config,,,,STD-SHP-009,미착수,print-kb/wiki/policy/shipping.md#SHIP-03 실사 대형 파생
t48:30,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),매장 방문수령,config,,,,STD-SHP-010,미착수,print-kb/wiki/policy/order-mgmt.md#OMG-07 오프라인 경로 파생
t48:31,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),금지 설정 4종 확인(A-14/U-1): 수량비례·중량 배송비 / 최대구매수량 / 즉시할인,config,,,,STD-SHP-017,진행,https://service.shopby.co.kr/delivery/condition/group/list 배송비유형 「무료」(수량·중량 기준 아님) · API ONSALE 226건 immediateDiscountValue 0 · 샘플 maxBuyPersonCnt/maxBuyTimeCnt 0 · /promotion/discount 추가할인 0건 @ 2026-09-16 21:30~21:33 (R/R1d/evidence/21-delivery-condition.png·api-server-products-search.json·70-promotion-discount.txt)
t48:32,t48,in,,,shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,관리자,배송비 정책 설정,config,,,,STD-SYS-005,진행,print-kb/wiki/policy/shipping.md#SHIP-02 · L4 사유: 도서산간 권역 정책 미확정(1차 W7-9).
t48:33,t48,in,,,shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,운영자(CS·상품),상품 0개 중분류(스티커 팩 0 등) 노출 정리,config,,,,STD-CAT-030,미착수,https://shopby.huniprinting.co.kr/shop/1142983 @ 2026-09-16 21:26
t48:34,t48,in,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:288,,shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,운영자(CS·상품),프린트머니 구현 M0 — 어드민 설정 + 충전권 상품 6종 + 실측 V1~V8,config,,,,STD-MYP-042,미착수,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:288
t48:35,t48,in,raw/webadmin/webadmin/catalog/shopby_sync.py:118,,shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,시스템(무인),인쇄 도메인 DB ↔ 커머스 상품 동기화,integrate,shopby,webadmin→shopby,webadmin,STD-SYS-008,진행,raw/webadmin/webadmin/catalog/shopby_sync.py:118·315 (sync_main_images·sync_front_display) · HTTP 계층 raw/webadmin/webadmin/catalog/shopby_client.py:137 — t48 직접 확인 260919 || WA-045 done — raw/webadmin/webadmin/catalog/shopby_sync.py:1-30 · WA-046 done — catalog/shopby_client.py:1-50 · SB-015 partial — huni-skin-shopby/src/lib/printly/product-code-map.ts:41-49 (수동 7건만 등록)
t48:36,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),[구IA#94] 고객 SMS 발송,config,,,,STD-ADO-027,미확인,IA No.94 고객 SMS 발송 · docs/huni/후니정기미팅 정리260915.html SMS 발신번호 인증 완료·충전 확인 필요
t48:37,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),가입완료 안내 메일 발송,provided,,,,STD-MEM-021,미착수,https://shopby.huniprinting.co.kr/signup 2단계(정보입력) @ 2026-09-16 21:33
t48:38,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),주문완료 메일/알림 발송,provided,,,,STD-ORD-031,미착수,https://shopby.huniprinting.co.kr/order-complete @ 2026-09-16 21:27
t48:39,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림톡/SMS 마케팅 발송,config,,,,STD-PRM-012,미착수,print-kb/wiki/policy/membership-auth.md#MEM-02 알림톡 계약 필요 · L4 사유: 알림톡/SMS 계약 미체결 — 1차 영향·조기 필요.
t48:40,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),이메일 뉴스레터 발송,config,,,,STD-PRM-013,미착수,print-quote/04_design/ia.md §2.1 고객센터 파생 · L4 사유: new(★ia.md 오염) — 근거출처가 print-quote/04_design/ia.md 파생이라 §4-1 상 「독립 발견」으로 신뢰하면 과대평가. 후니 IA 계보 안에서 파생된 항목.
t48:41,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),배송 상태 변경 알림 발송,provided,,,,STD-SHP-016,미착수,X-SMS-CONTRACT-01 OQ-G8 알림톡/SMS 서비스 계약 미체결(1차 영향)
t48:42,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림(SMS/알림톡/이메일) 템플릿 설정,config,,,,STD-SYS-006,미착수,print-kb/wiki/policy/order-mgmt.md#OMG-03 · L4 사유: 알림 템플릿 관리 L2 무근거. 계약 선행.
t48:43,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),SMS 발신번호 인증 완료,config,,,,STD-SYS-029,미확인,후니정기미팅 정리260915.html §회원·로그인·인증 · 확정 3 || [t48 교정] 근거가 회의 확정 뿐 — 셀러어드민 발신번호 화면 미관측
t48:44,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),테스트용 SMS 충전 완료 여부 확인,config,,,,STD-SYS-030,미착수,후니정기미팅 정리260915.html §회원·로그인·인증 · 미결 2
t48:45,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),"SMS 사용설정 「사용」 전환 + 포인트 충전(현재 1,000P·사용 안 함)",config,,,,STD-SYS-034,미착수,"https://service.shopby.co.kr/pro/premium/sms/main/config @ 2026-09-16 21:31 — SMS 사용설정 「사용 안 함」·잔여 1,000P(SMS 1,000건/알림톡 1,666건)·발신번호 02-3409-8853 등록·부족알림 사용(100P) (R/R1d/evidence/30-sms-config.png)"
t48:46,t48,in,,,shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림톡 사용여부 「사용함」 + 주문배송 항목 선택 + 템플릿 검수,config,,,,STD-SYS-035,미착수,https://service.shopby.co.kr/pro/premium/kakao/notification/config @ 2026-09-16 21:31~21:34 — 채널 @huniprinting·발신프로필키 등록·알림톡 사용여부 「사용 안 함」·주문배송 항목 전부 「사용 안 함」·템플릿 관리 0건 (R/R1d/evidence/31-kakao-alimtalk.png·33-alimtalk-order-delivery.png·35-alimtalk-template-list.txt)
