block,product_group,dim_type,price_model,siz_label,mat_group,mat_codes,qty_band,value,source,note
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,40000,price-gangpan-sticker-l1.csv:B6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,52200,price-gangpan-sticker-l1.csv:C6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,41500,price-gangpan-sticker-l1.csv:D6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,55600,price-gangpan-sticker-l1.csv:E6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,46500,price-gangpan-sticker-l1.csv:F6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,71100,price-gangpan-sticker-l1.csv:G6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,40000,price-gangpan-sticker-l1.csv:H6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,52200,price-gangpan-sticker-l1.csv:I6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,40000,price-gangpan-sticker-l1.csv:J6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,52200,price-gangpan-sticker-l1.csv:K6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 35mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,41500,price-gangpan-sticker-l1.csv:L6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 35mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,55600,price-gangpan-sticker-l1.csv:M6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 40mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,50000,price-gangpan-sticker-l1.csv:N6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 40mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,75700,price-gangpan-sticker-l1.csv:O6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 45mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,37000,price-gangpan-sticker-l1.csv:P6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 45mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,47300,price-gangpan-sticker-l1.csv:Q6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 50mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,40600,price-gangpan-sticker-l1.csv:R6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 50mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,52800,price-gangpan-sticker-l1.csv:S6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 55mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,44000,price-gangpan-sticker-l1.csv:T6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 55mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,62700,price-gangpan-sticker-l1.csv:U6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 60mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,50000,price-gangpan-sticker-l1.csv:V6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 60mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,75700,price-gangpan-sticker-l1.csv:W6,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,50000,price-gangpan-sticker-l1.csv:B7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,65300,price-gangpan-sticker-l1.csv:C7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,51500,price-gangpan-sticker-l1.csv:D7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,69900,price-gangpan-sticker-l1.csv:E7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,60000,price-gangpan-sticker-l1.csv:F7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,92400,price-gangpan-sticker-l1.csv:G7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,50000,price-gangpan-sticker-l1.csv:H7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,65300,price-gangpan-sticker-l1.csv:I7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,50000,price-gangpan-sticker-l1.csv:J7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,65300,price-gangpan-sticker-l1.csv:K7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 35mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,51500,price-gangpan-sticker-l1.csv:L7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 35mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,69900,price-gangpan-sticker-l1.csv:M7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 40mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,64000,price-gangpan-sticker-l1.csv:N7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 40mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,97200,price-gangpan-sticker-l1.csv:O7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 45mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,46500,price-gangpan-sticker-l1.csv:P7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 45mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,59400,price-gangpan-sticker-l1.csv:Q7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 50mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,51500,price-gangpan-sticker-l1.csv:R7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 50mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,62900,price-gangpan-sticker-l1.csv:S7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 55mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,55000,price-gangpan-sticker-l1.csv:T7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 55mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,79400,price-gangpan-sticker-l1.csv:U7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 60mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,64000,price-gangpan-sticker-l1.csv:V7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 60mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,4000,97200,price-gangpan-sticker-l1.csv:W7,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,60000,price-gangpan-sticker-l1.csv:B8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 10mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,78300,price-gangpan-sticker-l1.csv:C8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,62000,price-gangpan-sticker-l1.csv:D8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 15mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,84100,price-gangpan-sticker-l1.csv:E8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,74000,price-gangpan-sticker-l1.csv:F8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,113900,price-gangpan-sticker-l1.csv:G8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,60000,price-gangpan-sticker-l1.csv:H8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,78300,price-gangpan-sticker-l1.csv:I8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,60000,price-gangpan-sticker-l1.csv:J8,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B01,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),원형 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,78300,price-gangpan-sticker-l1.csv:K8,합판도무송 별단가표·COMP_GANGPAN_PRINT
